9512972;-1;2;-1;453382669;231460;159714387;327324821;-68337845;-139512970;-12637912;-26103858;-49682810;-125004421;-29369324;-76677520;-110018608;
170763849;-1;2;-1;-74404187;-108861011;-88497493;-100735073;-55442956;-48864;-10362317;-104184663;-124529400;-141407062;-92326499;-18022279;-7736865;-131069024;-70061151;-61556413;-90847892;-26014587;-30022666;-142161665;-62576220;-52840550;-101605634;-124002407;-29218811;-99394451;-28245568;-33291029;-37160097;-94010172;-64094774;-46521427;-32041317;-69116092;-132543869;-35684707;-110806160;-91933860;-25557243;-33706155;-36965584;-92337511;-93824901;-35576205;-109349119;-86226816;-63731512;-23473200;-133162511;-42959;-67201678;-79759696;-56333679;-149010879;-19799369;-56910814;-38851125;-23308460;-121073275;-116308009;-69275738;-42219473;-125004421;-61134563;-39982632;-62391019;-40802770;-91985166;-120077959;-118312226;-29715608;-21502735;-62902696;-61502323;-130344121;-119247232;-147327608;-77127883;-48978833;-90413994;-37428214;-90856128;-31352730;-134483988;-91977705;-28850423;-20793074;-38624893;-14771301;-61776902;-56263398;-41948090;-39786657;-112492279;-96214817;-131818392;-62812096;-137043731;-55326998;-36507793;-128839615;-100621557;-34223764;-105800661;-72976493;-102234655;-68548712;-49128190;-125867315;-103262474;-54145614;-112397881;-122064283;-24629584;-101965347;-84752433;-88245281;-35618245;-41819980;-98435409;-59120170;-36806743;-96322217;-96470112;-51873373;-51016572;-50939166;-152160690;-71600914;-154168174;-71328532;-67363111;-66687279;-124609314;-154297467;-103153295;-66615303;-70493648;-48543569;-132138125;-24098496;-134136139;-65960786;-30316056;-27943506;-30314549;-51048597;-37613168;-126921998;-460389;-53845179;-81636558;-55512460;-60114472;-23126596;-101660554;-27086454;-139315008;-3180796;-45772864;-153364597;-104794239;-38228449;-79705809;-91674513;-29302425;-147286578;-137360741;-123946730;-120254617;-35595350;-52833601;-74938276;-29420521;-30193983;-30621099;-30758352;-31403973;-35188188;-36402365;-58339440;-81718387;-83776680;-87560390;-88434205;-105828124;-16777155;-27344778;-58839095;-54970734;-68724065;-65039895;-75086741;-70470762;-81137579;-79380868;-42815420;-38203920;-50244593;-45865812;-52858446;-52602834;-54218642;-54183124;-58298094;-60203943;-106248157;-51592339;-110390330;-45011389;-123098310;-79990722;-56559697;-57225160;-71741545;-85167269;-62731829;-91672219;-52815510;-94243246;-104322634;-97689542;-36022285;-32406964;-50574535;-77616958;-50678492;-37182434;-71422271;-68182237;-35632477;-34866950;-104010976;-50348171;-37776292;-30698831;-103108109;-43223785;-31524350;-121547071;-35384022;-113322628;-60734298;-22723255;-124035122;-56153878;-89153342;-6100713;-123532258;-106364589;-127806929;-65855865;-67374741;-56834274;-50915813;-36244489;-39927738;-50245261;-56303058;-76060294;-107966595;-37637451;-112491747;-105207576;-36208742;-88673408;-56440010;-37227854;-57305597;-38826136;-38753481;-123991618;-68567387;-51636207;-53757735;-53289241;-71472315;-72265893;-105375998;-53289497;-35198531;-52020957;-45308747;-49093975;-138216797;-22781583;-94885162;-107886429;-116199157;-46590662;-71257940;-111178961;-32029533;-36677562;-102927560;-91120265;-59225267;-40910461;-45814513;-132302344;-146424096;-149348862;-56489136;-146655069;-69399387;-61841140;-128720036;-75995514;-59847085;-46252034;-56333637;-117088799;-40397546;-63904897;-79419972;-72644338;-56385830;-46211765;-146033278;-126093223;-50389589;-142772852;-140764973;-111042655;-121685764;-138047796;-50883936;-45744346;-41081631;-81217491;-37502375;-83221689;-2158488;-128805364;-51118405;-39848532;-66569617;-86678270;-97882810;-121269665;-83013121;-75762231;-29232847;-87564111;-117431540;-86217001;-98340630;-92145341;-70253198;-122848459;-92091787;-49092080;-119499441;-20629724;-10446439;-32295218;-52171320;-98797212;-105334894;-26713492;-23637723;-138692794;-73289897;-107305931;-78242229;-143120001;-66566007;-97615612;-63337812;-26782760;-54042050;-49975255;-148988694;-40059402;-58512634;-55155418;-50911295;-154010890;-117149296;-11254710;-56488861;-73889971;-130015668;-110323237;-137762094;-32593073;-35193970;-106827288;-27399910;-110924669;-71614133;-77270571;-64858245;-20833574;-115020273;-120719780;-112999337;-114704799;-86020270;-86386418;-81383409;-83018787;-107407910;-111757764;-101426652;-105691320;-145800770;-120891224;-105015964;-134311568;-28261334;-60441836;-113127247;-41970634;-49091312;-73804972;-23546772;-32140813;-23520712;-119941044;-38743236;-44327587;-31308230;-84065439;-80762928;-50244907;-96245789;-48198377;-45315118;-134779348;-71414595;-81825638;-35579519;-122296801;-56910779;-142337625;-126417457;-47041459;-33964060;-49370805;
8550998;-1;2;-1;-23914810;-29299140;-65652356;3232312;129244038;2219740;3174613;3664185;1770436;18631635;1647573;-4806198;-41267360;-30527644;-148545502;-24533784;-40618186;-39020606;-57573154;-41814056;-29540998;-41600377;-25442980;-27516427;-41948090;-25505197;-55264762;-50888036;-41925848;-29559271;-67580761;-15755094;-6726778;-93574402;-39439883;-125004421;-29534144;-24946565;-40316705;-59736373;-69961;-41818823;-33874468;-25232578;-55284725;-40399920;-25336774;-61470698;-40483836;-15548215;-26284064;-37948240;-25557243;-23482909;-99136990;-7768848;-52136985;-34691663;-34478408;-28765492;-38557204;-41813928;-41813774;-23755719;-30207089;-23502694;-27211409;-40575907;-107966595;-102939643;-28923001;-29599237;-32333672;-76101633;-68611904;
206154945;24;1;-1;-106403873;-59954227;-3967881;-30990159;-39822761;45882735;1634783;252967667;-41395218;-65775418;-23820936;-53810492;-37726129;-16824047;-80947450;-80982654;-122519849;-67967975;-86397700;-51015769;-49255467;-90413994;-48413872;-30597916;-149281195;-54376059;-51812607;-23530818;-67112399;-1179772;-83515968;-77541775;-130126972;-82476651;-46491880;-4325149;-74404187;-47610600;-73581821;-27211409;-117182997;-86830443;-906090;-105988524;-101818086;-11982368;-36775085;-37255358;-112709585;-486026;-4100014;-140105161;-42932507;-34891421;-1980;-152160690;-111587102;-30598666;-36184135;-113590406;-137647925;-13741188;-107019848;-35294456;-99020886;-144752432;-35595350;-41396644;-31428243;-45281421;-57846937;-29534144;-35349905;-84457696;-45091870;-39728801;-31480508;-92337511;-44055899;-30022666;-40886007;-35486626;-59550700;-18901857;-39500620;-125004421;-32041317;-36338110;-46725206;-53845179;-24284258;-54218032;-24089576;-21138656;-131621457;-90051042;-56033707;-67813557;-76982440;-42310640;-83405705;-92943753;-80410546;-37215575;-87389803;-27477976;-51888238;-52598206;-57409266;-25232578;-28627911;-32127188;-61560900;
294782385;-1;1;-1;-101269213;-98792798;-37948240;-78380693;-31480508;-76953625;-32615394;-152440300;-66640066;-45620904;-144853678;-151558191;-97346823;-51048597;-33874468;-138816943;-125004421;-4325149;-76982440;-41437811;-29906641;-29534144;-33621085;-145482540;-87389803;-36941068;-127125958;-39009769;-116849953;-23611958;-51865998;-46252034;-36168102;-79487469;-88497493;-104052041;-27741290;-15815451;-107691252;-20439311;-97684308;-93341187;-26623937;-50633069;-22800546;-47884839;-33850902;-12749852;
252367921;-1;2;-1;-8881618;-127803953;
48252590;-1;2;2;194606783;65532793;120270023;110111888;21903762;186290892;156824657;404081366;287569587;169914194;179802920;299558877;296120505;455414692;138911362;45905512;56302874;160613350;231848465;27630475;-81127682;-139114;-80644884;-2052018;-47668021;-68485973;-69107269;-12695293;-25721738;-20225241;-30606852;-154588344;-35967230;-30401645;-68995594;-76982440;-147996478;-68171501;-24946565;-142797996;-72326580;-60556804;-43901086;-118289621;-18229334;-140880848;-121684719;-125004421;
4372514;-1;1;-1;-75587583;-120879;-60411939;-26071073;-29534144;-36780710;-25183620;-25362950;-37234340;-28043983;-33077265;-28716363;-41980710;-7283047;-62021302;-73981496;-97354137;-83371943;-79419972;-78616012;715211;-122537328;-102660321;-101466585;-53582766;-51172144;-48180135;-42351425;-77686468;-71894513;-60229835;-56059026;6962831;53083705;197242052;4794505;16009267;-125480768;-125004421;-86468611;-106084026;-133717012;-34215577;-148962932;-27461782;-76982440;-158701739;-17783332;-55662720;-40032634;-23203122;-24565142;-25042331;-51940928;-27683540;-33070076;-103351192;-28177709;-51254145;-38176016;-40180261;-72308107;-43228812;-80093334;-122715160;-109934521;-87101069;-91431391;-104279068;-100993501;-39294738;-61977314;-65960786;-57610434;-95734111;-37049726;-122155308;-118107220;-36459871;-25557243;-117640405;-28854940;-91559961;-93564940;-18951849;-38233726;-36507793;-37726129;-33842750;-97001986;-38837377;-42455193;-39500620;-78423275;-93155232;-88229325;-59550700;-52025462;-43540875;
618885;-1;1;-1;-29534144;-60370579;-30022666;-125004421;-52006470;-68611130;-131655863;-28129783;-90051042;-94368237;-41814056;-39115467;-108465664;-61928701;
5228801;-1;2;8;-42072344;-105185078;-93368700;-34902440;-135752660;-25336774;-131206321;-17311245;-122149207;-64646731;-64980878;-40301846;-42365455;-120580572;-46197556;-85444556;-145693535;-145641127;-87082471;-123243143;-70409438;-68218830;-51597605;-26170520;-131997893;-142372097;-79525017;-90515089;-120277356;-121545869;-71150496;-53940281;-37331591;-17655824;-89156825;-15199107;-63804044;-39321576;-76629546;-54909877;-57584549;-151032713;-47385953;-43162227;-62018337;-25752703;-139805942;-71152917;-53782768;-39500620;-35651961;-63199063;-22798006;-74307430;-25319995;-55662720;-35277521;-150123318;-26307864;-92307020;-103743108;-41581791;-55397723;-96457590;-38610066;-29369324;-120783513;-45091870;-45938293;-133976114;-104834671;-94010172;-23553134;-30913680;-92440166;-43582798;-68171501;-57662592;-36860851;-93063874;-25201845;-24098496;-88992049;-34516587;-110327646;-28261334;-37628914;-26217154;-55179656;-57571503;-68372674;-25201586;-150111598;-88084325;-54464953;-111952872;-91050183;-31976785;1447159;-130534677;-121834625;-117138191;345944325;53083705;279938622;13082236;-82461756;-80245341;-79952734;-79384369;-101252873;-98877369;-85430865;-85331658;255770496;73543566;3803651;37022842;5945536;-47059611;-128847703;-77363195;-47089869;-70167583;-77407646;-33957159;-134793625;-27089186;-45603397;-48952922;-45955039;-49682940;-139692379;-58714384;-93630730;-32173176;-36156673;-38458290;-41855518;-46173153;-46802812;-71485811;-73747331;-80288665;-88365923;-26587681;-59464694;-40583748;-72042666;-8747278;-31573986;-46438890;-53845179;-96209790;-38959783;-160793433;-104548217;-36621543;-127249111;-138959975;-132688380;-111178961;-43540875;-143177265;-161120772;-161180646;-141529950;-29534144;-25117353;-32015300;-151839547;-51652410;-148978992;-30947914;-92492508;-460389;-75146022;-69563163;-129597243;-145254340;-112510789;-58737741;-152268443;-101557544;-101373101;-74688384;-67580761;-30022666;-106084026;-34274730;-82734082;-82890055;-131971229;-146744120;-112488985;-144407549;-86442480;-132370304;-59472898;-145972106;-74938476;-82590437;-102669115;-35238813;-52648952;-7736865;-144039766;-56343996;-96248117;-29559271;-141243966;-24581636;-74459168;-27932995;-118304034;-127073544;-140861544;-40836944;-121757208;-146165196;-35285306;-88497493;-36989467;-151180536;-346191;-31480508;-136020824;-23213239;-44920594;-31537654;-161108685;-61560900;-36649301;-125004421;-151100144;-124599536;-138544652;-5628071;-59599461;-95593062;-63541144;-150153994;-111650482;-29302425;-37154532;-129172341;-118944976;-39034715;-51254145;-114469067;
